             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          2.00000000          1.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          2.00000000          2.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          2.00000000          4.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          2.00000000          6.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          2.00000000          8.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          3.00000000          1.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          3.00000000          2.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          3.00000000          4.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          3.00000000          6.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          3.00000000          8.00000000         10.00000000          0.10000000      99999.00000000          0.00001000          0.00299216                 nan
          4.00000000                 nan         10.00000000          0.10000000      99999.00000000          0.00001000          0.00306418                 nan
          5.00000000                 nan         10.00000000          0.10000000      99999.00000000          0.00001000          0.00302817                 nan

             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          1.00000000                 nan         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          2.00000000          1.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          2.00000000          2.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          2.00000000          4.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          2.00000000          6.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          2.00000000          8.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          3.00000000          1.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          3.00000000          2.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          3.00000000          4.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          3.00000000          6.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          3.00000000          8.00000000         20.00000000          0.05000000      10000.00000000          0.00010000          0.00039394                 nan
          4.00000000                 nan         20.00000000          0.05000000      10000.00000000          0.00010000          0.00111862                 nan
          5.00000000                 nan         20.00000000          0.05000000      10000.00000000          0.00010000          0.00075646                 nan
          1.00000000                 nan         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          2.00000000          1.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          2.00000000          2.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          2.00000000          4.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          2.00000000          6.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          2.00000000          8.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          3.00000000          1.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          3.00000000          2.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          3.00000000          4.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          3.00000000          6.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          3.00000000          8.00000000         20.00000000          0.05000000      20000.00000000          0.00005000          0.00057533                 nan
          4.00000000                 nan         20.00000000          0.05000000      20000.00000000          0.00005000          0.00093767                 nan
          5.00000000                 nan         20.00000000          0.05000000      20000.00000000          0.00005000          0.00075655                 nan
          1.00000000                 nan         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          2.00000000          1.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          2.00000000          2.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          2.00000000          4.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          2.00000000          6.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          2.00000000          8.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          3.00000000          1.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          3.00000000          2.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          3.00000000          4.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          3.00000000          6.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          3.00000000          8.00000000         20.00000000          0.05000000      49999.00000000          0.00002000          0.00068410                 nan
          4.00000000                 nan         20.00000000          0.05000000      49999.00000000          0.00002000          0.00082903                 nan
          5.00000000                 nan         20.00000000          0.05000000      49999.00000000          0.00002000          0.00075657                 nan
          1.00000000                 nan         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          2.00000000          1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          2.00000000          2.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          2.00000000          4.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          2.00000000          6.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          2.00000000          8.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          3.00000000          1.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          3.00000000          2.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          3.00000000          4.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          3.00000000          6.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          3.00000000          8.00000000         20.00000000          0.05000000      99999.00000000          0.00001000          0.00072034                 nan
          4.00000000                 nan         20.00000000          0.05000000      99999.00000000          0.00001000          0.00079281                 nan
          5.00000000                 nan         20.00000000          0.05000000      99999.00000000          0.00001000          0.00075658                 nan

             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          1.00000000                 nan         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          2.00000000          1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          2.00000000          2.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          2.00000000          4.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          2.00000000          6.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          2.00000000          8.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          3.00000000          1.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          3.00000000          2.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          3.00000000          4.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          3.00000000          6.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          3.00000000          8.00000000         50.00000000          0.02000000      10000.00000000          0.00010000          0.00024223                 nan
          4.00000000                 nan         50.00000000          0.02000000      10000.00000000          0.00010000          0.00048370                 nan
          5.00000000                 nan         50.00000000          0.02000000      10000.00000000          0.00010000          0.00012091                 nan
          1.00000000                 nan         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          2.00000000          1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          2.00000000          2.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          2.00000000          4.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          2.00000000          6.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          2.00000000          8.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          3.00000000          1.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          3.00000000          2.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          3.00000000          4.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          3.00000000          6.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          3.00000000          8.00000000         50.00000000          0.02000000      20000.00000000          0.00005000          0.00006052                 nan
          4.00000000                 nan         50.00000000          0.02000000      20000.00000000          0.00005000          0.00030244                 nan
          5.00000000                 nan         50.00000000          0.02000000      20000.00000000          0.00005000          0.00012100                 nan
          1.00000000                 nan         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          2.00000000          1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          2.00000000          2.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          2.00000000          4.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          2.00000000          6.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          2.00000000          8.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          3.00000000          1.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          3.00000000          2.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          3.00000000          4.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          3.00000000          6.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          3.00000000          8.00000000         50.00000000          0.02000000      49999.00000000          0.00002000          0.00004843                 nan
          4.00000000                 nan         50.00000000          0.02000000      49999.00000000          0.00002000          0.00019361                 nan
          5.00000000                 nan         50.00000000          0.02000000      49999.00000000          0.00002000          0.00012103                 nan
          1.00000000                 nan         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          2.00000000          1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          2.00000000          2.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          2.00000000          4.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          2.00000000          6.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          2.00000000          8.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          3.00000000          1.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          3.00000000          2.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          3.00000000          4.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          3.00000000          6.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          3.00000000          8.00000000         50.00000000          0.02000000      99999.00000000          0.00001000          0.00008473                 nan
          4.00000000                 nan         50.00000000          0.02000000      99999.00000000          0.00001000          0.00015732                 nan
          5.00000000                 nan         50.00000000          0.02000000      99999.00000000          0.00001000          0.00012103                 nan
          
             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          1.00000000                 nan        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          2.00000000          1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          2.00000000          2.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          2.00000000          4.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          2.00000000          6.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          2.00000000          8.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          3.00000000          1.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          3.00000000          2.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          3.00000000          4.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          3.00000000          6.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          3.00000000          8.00000000        100.00000000          0.01000000      10000.00000000          0.00010000                 inf                 nan
          4.00000000                 nan        100.00000000          0.01000000      10000.00000000          0.00010000          0.00039301                 nan
          5.00000000                 nan        100.00000000          0.01000000      10000.00000000          0.00010000          0.00003014                 nan
          1.00000000                 nan        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          2.00000000          1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          2.00000000          2.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          2.00000000          4.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          2.00000000          6.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          2.00000000          8.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          3.00000000          1.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          3.00000000          2.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          3.00000000          4.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          3.00000000          6.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          3.00000000          8.00000000        100.00000000          0.01000000      20000.00000000          0.00005000                 inf                 nan
          4.00000000                 nan        100.00000000          0.01000000      20000.00000000          0.00005000          0.00021171                 nan
          5.00000000                 nan        100.00000000          0.01000000      20000.00000000          0.00005000          0.00003023                 nan
          1.00000000                 nan        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          2.00000000          1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          2.00000000          2.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          2.00000000          4.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          2.00000000          6.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          2.00000000          8.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          3.00000000          1.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          3.00000000          2.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          3.00000000          4.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          3.00000000          6.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          3.00000000          8.00000000        100.00000000          0.01000000      49999.00000000          0.00002000          0.00004237                 nan
          4.00000000                 nan        100.00000000          0.01000000      49999.00000000          0.00002000          0.00010286                 nan
          5.00000000                 nan        100.00000000          0.01000000      49999.00000000          0.00002000          0.00003025                 nan
          1.00000000                 nan        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          2.00000000          1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          2.00000000          2.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          2.00000000          4.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          2.00000000          6.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          2.00000000          8.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          3.00000000          1.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          3.00000000          2.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          3.00000000          4.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          3.00000000          6.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          3.00000000          8.00000000        100.00000000          0.01000000      99999.00000000          0.00001000          0.00000605                 nan
          4.00000000                 nan        100.00000000          0.01000000      99999.00000000          0.00001000          0.00006656                 nan
          5.00000000                 nan        100.00000000          0.01000000      99999.00000000          0.00001000          0.00003026                 nan

             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          4.00000000                 nan         10.00000000          0.10000000         10.00000000          0.10000000          0.07806422                 nan
          5.00000000                 nan         10.00000000          0.10000000         10.00000000          0.10000000          0.12823316                 nan
          4.00000000                 nan         10.00000000          0.10000000         20.00000000          0.05000000          0.04388992                 nan
          5.00000000                 nan         10.00000000          0.10000000         20.00000000          0.05000000          0.02991663                 nan
          4.00000000                 nan         10.00000000          0.10000000         50.00000000          0.02000000          0.02032035                 nan
          5.00000000                 nan         10.00000000          0.10000000         50.00000000          0.02000000          0.00172461                 nan
          4.00000000                 nan         10.00000000          0.10000000        100.00000000          0.01000000          0.01184965                 nan
          5.00000000                 nan         10.00000000          0.10000000        100.00000000          0.01000000          0.00184806                 nan
          
             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          4.00000000                 nan         20.00000000          0.05000000         10.00000000          0.10000000          0.07623483                 nan
          5.00000000                 nan         20.00000000          0.05000000         10.00000000          0.10000000          0.13132032                 nan
          4.00000000                 nan         20.00000000          0.05000000         20.00000000          0.05000000          0.04186682                 nan
          5.00000000                 nan         20.00000000          0.05000000         20.00000000          0.05000000          0.03264415                 nan
          4.00000000                 nan         20.00000000          0.05000000         50.00000000          0.02000000          0.01815643                 nan
          5.00000000                 nan         20.00000000          0.05000000         50.00000000          0.02000000          0.00401811                 nan
          4.00000000                 nan         20.00000000          0.05000000        100.00000000          0.01000000          0.00963167                 nan
          5.00000000                 nan         20.00000000          0.05000000        100.00000000          0.01000000          0.00043801                 nan

             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          4.00000000                 nan         50.00000000          0.02000000         10.00000000          0.10000000          0.07572299                 nan
          5.00000000                 nan         50.00000000          0.02000000         10.00000000          0.10000000          0.13218408                 nan
          4.00000000                 nan         50.00000000          0.02000000         20.00000000          0.05000000          0.04130077                 nan
          5.00000000                 nan         50.00000000          0.02000000         20.00000000          0.05000000          0.03340828                 nan
          4.00000000                 nan         50.00000000          0.02000000         50.00000000          0.02000000          0.01755098                 nan
          5.00000000                 nan         50.00000000          0.02000000         50.00000000          0.02000000          0.00465941                 nan
          4.00000000                 nan         50.00000000          0.02000000        100.00000000          0.01000000          0.00901121                 nan
          5.00000000                 nan         50.00000000          0.02000000        100.00000000          0.01000000          0.00107767                 nan

             version              nb_cpu                   N                   h                 N_t                 h_t        erreur_infty               temps
          4.00000000                 nan        100.00000000          0.01000000         10.00000000          0.10000000          0.07564988                 nan
          5.00000000                 nan        100.00000000          0.01000000         10.00000000          0.10000000          0.13230744                 nan
          4.00000000                 nan        100.00000000          0.01000000         20.00000000          0.05000000          0.04121992                 nan
          5.00000000                 nan        100.00000000          0.01000000         20.00000000          0.05000000          0.03351745                 nan
          4.00000000                 nan        100.00000000          0.01000000         50.00000000          0.02000000          0.01746450                 nan
          5.00000000                 nan        100.00000000          0.01000000         50.00000000          0.02000000          0.00475100                 nan
          4.00000000                 nan        100.00000000          0.01000000        100.00000000          0.01000000          0.00892259                 nan
          5.00000000                 nan        100.00000000          0.01000000        100.00000000          0.01000000          0.00116903                 nan
